"HDR";"010";"20200529000000"
"POS";"8710671113955";"Refresco";"";"0";"0";"1500";"1";"Spar American cola 1,5 ltr"
"POS";"8710624000257";"Refresco";"";"0";"0";"1500";"1";"First Choice lemon light"
"POS";"8714800012157";"Refresco";"";"0";"0";"1500";"1";"3 Es cola light"
"POS";"8713500078142";"Refresco";"";"0";"0";"1500";"1";"Crystal Clear sparkling peach "
"POS";"8710406093309";"Refresco";"";"0";"0";"1500";"1";"SdB Cola Black "
"POS";"8710624066109";"Refresco";"";"0";"0";"1500";"1";"First Choice No Sugar"
"POS";"8710624063948";"Topbronnen";"";"0";"0";"1500";"1";"KZV limonade orange 1,5L"
"POS";"8710408129815";"Refresco";"";"0";"0";"1500";"1";"C-1000 Water met Koolzuur"
"POS";"8710408129822";"Refresco";"";"0";"0";"1500";"1";"C-1000 Water zonder Koolzuur"
"POS";"8714800001496";"Refresco";"";"0";"0";"1500";"1";"3 Es sinas"
"POS";"8710933066319";"U.S.D.";"";"0";"0";"1000";"1";"O'Lacy's bronwater"
"POS";"8711442600254";"Vrumona";"";"0";"0";"1500";"1";"Dr Pepper light "
"POS";"8711900004952";"Refresco";"";"0";"0";"1500";"1";"E sinas"
"POS";"8711900004976";"Refresco";"";"0";"0";"1500";"1";"E Lemon Lime"
"POS";"8711900004938";"Refresco";"";"0";"0";"1500";"1";"E cola light"
"POS";"8711900004914";"Refresco";"";"0";"0";"1500";"1";"E cola"
"POS";"3068320048505";"BSB";"";"0";"0";"1500";"1";"Evian 1,5 ltr"
"POS";"8710458013874";"U.S.D.";"";"0";"0";"1500";"1";"Markant cola light"
"POS";"8710458014185";"U.S.D.";"";"0";"0";"1500";"1";"Markant lemon & lime light"
"POS";"8710624071240";"U.S.D.";"";"0";"0";"1500";"1";"Perfekt lemon & lime light"
"POS";"5410033820455";"Refresco";"";"0";"0";"1500";"1";"Lipton Ice Tea sparkling"
"POS";"8710408139173";"Refresco";"";"0";"0";"1500";"1";"C1000 BASIS LEMON"
"POS";"8710408139142";"Refresco";"";"0";"0";"1500";"1";"C1000 BASIS ORANGE"
"POS";"8710408139166";"Refresco";"";"0";"0";"1500";"1";"C1000 BASIS COLA LIGHT"
"POS";"8710408139159";"Refresco";"";"0";"0";"1500";"1";"C1000 BASIS COLA "
"POS";"8710624063962";"Topbronnen";"";"0";"0";"1500";"1";"Deen KZV limonade Lemon "
"POS";"8710406097888";"Topbronnen";"";"0";"0";"1500";"1";"SDB Helder&Fris lemon"
"POS";"8710406097871";"Topbronnen";"";"0";"0";"1500";"1";"SDB Helder&Fris perzik"
"POS";"5449000102379";"Coca-Cola";"";"0";"0";"1500";"1";"Dr. Pepper"
"POS";"5449000044679";"Coca-Cola";"";"0";"0";"1500";"1";"Schweppes tonic"
"POS";"5449000167330";"Coca-Cola";"";"0";"0";"1500";"1";"Schweppes tonic light"
"POS";"5449000044709";"Coca-Cola";"";"0";"0";"1500";"1";"Schweppes bitter lemon"
"POS";"5449000167354";"Coca-Cola";"";"0";"0";"1500";"1";"Schweppes bitter lemon light"
"POS";"5449000085481";"Coca-Cola";"";"0";"0";"1500";"1";"Schweppes ginger ale"
"POS";"5449000167552";"Coca-Cola";"";"0";"0";"1500";"1";"Schweppes tropical fusion"
"POS";"5449000167590";"Coca-Cola";"";"0";"0";"1500";"1";"Schweppes citrus fusion"
"POS";"8713500008002";"Refresco";"";"0";"0";"1250";"1";"Hero Pomme grenade"
"POS";"8710408139531";"Refresco";"";"0";"0";"1500";"1";"C1000 clear lemon"
"POS";"8710408139548";"Refresco";"";"0";"0";"1500";"1";"C1000 Pomegranaat"
"POS";"8710408139449";"Refresco";"";"0";"0";"1500";"1";"C1000 Ice Tea Light"
"POS";"8710408139432";"Refresco";"";"0";"0";"1500";"1";"C1000 Ice Tea Regular"
"POS";"8710408139425";"Refresco";"";"0";"0";"1500";"1";"C1000 Multivitanin"
"POS";"8710408139418";"Refresco";"";"0";"0";"1500";"1";"C1000 Red Orange"
"POS";"8710408139524";"Refresco";"";"0";"0";"1500";"1";"C1000 clear peach"
"POS";"5411118020098";"Topbronnen";"";"0";"0";"1500";"1";"Koningsbronnen KZV 1,5L"
"POS";"8712631818771";"Topbronnen";"";"0";"0";"1500";"1";"Faja Lobi Green Punch 1,5L"
"POS";"8712631817439";"Topbronnen";"";"0";"0";"1500";"1";"Faja Lobi Cherry Bouquet 1,5L"
"POS";"5411118020159";"Topbronnen";"";"0";"0";"1500";"1";"Koningsbronnen KZH 1,5L"
